"","views","comments","duration","languages","published_year","published_month","general_opinion","speaker_talks","speaker_pop","event","location","tags"
"780",343349,68,641,26,2010,9,"positive",1,"not_popular","TEDGlobal","Other","['PTSD', 'brain', 'depression', 'global issues', 'mental health', 'peace', 'poverty', 'psychology', 'violence', 'war']"
"781",1059098,233,830,31,2010,9,"positive",1,"not_popular","TEDx","Other","['TEDx', 'culture', 'global issues', 'health', 'population', 'science']"
"782",1097901,266,545,29,2010,10,"neutral",1,"not_popular","TEDGlobal","Other","['Anthropocene', 'environment', 'green', 'manufacturing', 'nature', 'plastic', 'product design', 'technology']"
"783",899942,364,1223,28,2010,10,"neutral",1,"not_popular","TEDGlobal","Other","['economics', 'global development', 'green', 'poverty', 'sustainability']"
"784",334820,35,1206,21,2010,10,"neutral",1,"not_popular","Other","Other","['mission blue', 'oceans', 'science', 'technology']"
"785",738895,342,934,33,2010,10,"neutral",8,"very_popular","TEDx","Other","['Africa', 'TEDx', 'data', 'global development', 'health', 'inequality', 'statistics']"
"786",3450119,505,197,55,2010,10,"positive",1,"not_popular","TED","Other","['cancer', 'medicine', 'personal growth', 'storytelling']"
"787",1075196,954,830,30,2010,10,"positive",1,"not_popular","TEDGlobal","Other","['biology', 'botany', 'collaboration', 'plants', 'science']"
"788",1189754,322,988,31,2010,10,"neutral",4,"popular","TEDx","Other","['TEDx', 'business', 'global development', 'global issues', 'philanthropy', 'sanitation']"
"789",317127,77,510,27,2010,10,"neutral",1,"not_popular","TEDGlobal","Other","['TED Fellows', 'architecture', 'business', 'disaster relief', 'global issues', 'natural disaster', 'technology']"
"790",414028,69,1190,23,2010,10,"neutral",1,"not_popular","Other","Other","['art', 'collaboration', 'design', 'engineering', 'environment', 'performance art', 'technology']"
"791",1876053,148,1080,30,2010,10,"positive",4,"popular","TEDGlobal","Other","['Internet', 'comedy', 'gaming', 'humanity', 'humor', 'music', 'play', 'technology', 'web']"
"792",278672,225,775,27,2010,10,"positive",1,"not_popular","Other","Other","['LGBT', 'TEDYouth', 'humanity', 'social change', 'society', 'violence']"
"793",1359611,718,1113,35,2010,10,"positive",1,"not_popular","TEDGlobal","Other","['business', 'entrepreneur', 'global issues', 'poverty', 'social change', 'women in business']"
"794",1342475,266,914,29,2010,10,"neutral",1,"not_popular","TEDGlobal","Other","['biology', 'food', 'science', 'technology']"
"795",688861,259,318,32,2010,10,"neutral",1,"not_popular","Other","Other","['Anthropocene', 'consumerism', 'global issues', 'green', 'mission blue', 'oceans', 'plastic']"
"796",759736,135,752,39,2010,10,"positive",1,"not_popular","TEDGlobal","Other","['art', 'media', 'news', 'war']"
"797",621361,63,195,34,2010,10,"positive",1,"not_popular","TED","Other","['future', 'garden', 'music', 'performance', 'society']"
"798",622593,190,1180,23,2010,10,"positive",1,"not_popular","Other","India","['business', 'design', 'economics', 'industrial design', 'technology']"
"799",954049,264,1095,25,2010,10,"neutral",1,"not_popular","TEDGlobal","Other","['china', 'culture', 'economics', 'global issues', 'government', 'peace', 'politics', 'war']"
"800",556032,91,566,35,2010,10,"neutral",1,"not_popular","Other","Other","['environment', 'fish', 'food', 'oceans', 'sustainability']"
"801",368770,83,923,24,2010,10,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'agriculture', 'green', 'insects', 'nature', 'technology']"
"802",829399,144,671,34,2010,10,"positive",1,"not_popular","TEDGlobal","Other","['animation', 'art', 'design', 'performance', 'technology']"
"803",1021573,343,988,30,2010,11,"neutral",1,"not_popular","TEDGlobal","Other","['culture', 'education', 'entertainment', 'gaming', 'technology']"
"804",543551,834,422,36,2010,11,"neutral",1,"not_popular","TEDGlobal","Other","['culture', 'democracy', 'design', 'global issues', 'government', 'politics', 'technology']"
"805",454323,58,1035,28,2010,11,"positive",1,"not_popular","Other","Other","['global issues', 'mission blue', 'oceans', 'science', 'submarine']"
"806",611081,124,1054,28,2010,11,"positive",1,"not_popular","TEDGlobal","Other","['biology', 'brain', 'neuroscience', 'science']"
"807",1231423,226,1159,28,2010,11,"positive",1,"not_popular","TED","Other","['entertainment', 'live music', 'music', 'performance']"
"808",943245,156,1003,29,2010,11,"positive",1,"not_popular","TEDGlobal","Other","['design', 'education', 'poverty']"
"809",307628,74,1055,24,2010,11,"neutral",1,"not_popular","TEDGlobal","Other","['Africa', 'iraq', 'peace', 'violence', 'war']"
"810",1347633,850,927,36,2010,11,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'culture', 'history', 'photography', 'poverty']"
"811",586814,146,1066,26,2010,11,"neutral",1,"not_popular","TEDGlobal","Other","['big problems', 'business', 'global issues', 'inequality', 'law', 'work']"
"812",1154719,134,222,36,2010,11,"neutral",3,"popular","TEDGlobal","Other","['TED Fellows', 'complexity', 'design', 'science', 'simplicity']"
"813",1499219,579,1039,32,2010,11,"neutral",1,"not_popular","TEDGlobal","Other","['code', 'computers', 'education', 'math', 'technology']"
"814",2012387,388,933,34,2010,11,"positive",1,"not_popular","TED","Other","['Senses', 'beauty', 'brain', 'culture', 'design', 'evolution', 'society']"
"815",539950,52,946,24,2010,11,"positive",3,"popular","TEDx","Other","['TEDx', 'children', 'education', 'leadership', 'motivation', 'personal growth', 'sports', 'storytelling']"
"816",960523,305,815,33,2010,11,"positive",1,"not_popular","TEDGlobal","Other","['culture', 'design', 'education', 'green']"
"817",349168,31,946,22,2010,11,"neutral",1,"not_popular","Other","Other","['global issues', 'law', 'mission blue', 'oceans', 'politics', 'science']"
"818",452578,140,561,27,2010,11,"negative",1,"not_popular","TEDx","Other","['TEDx', 'brain', 'children', 'health', 'medicine']"
"819",505716,187,1066,30,2010,11,"positive",1,"not_popular","TEDGlobal","Other","['drones', 'global issues', 'iraq', 'war', 'women']"
"820",4908787,589,921,37,2010,11,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'business', 'creativity', 'culture', 'design', 'technology', 'work']"
"821",1112351,189,1077,26,2010,11,"positive",1,"not_popular","TEDx","Houston","['TEDx', 'architecture', 'cities', 'creativity', 'design', 'green', 'technology']"
"822",2152734,767,314,39,2010,11,"positive",1,"not_popular","TEDx","Asheville","['TEDx', 'agriculture', 'business', 'environment', 'food', 'green', 'health', 'sustainability']"
"823",1828181,366,1125,37,2010,11,"positive",1,"not_popular","TEDx","Other","['TEDx', 'culture', 'global issues', 'politics', 'war']"
"824",1393541,297,994,32,2010,12,"neutral",1,"not_popular","TEDGlobal","Other","['agriculture', 'environment', 'food', 'health', 'insects']"
"825",532619,233,731,31,2010,12,"neutral",1,"not_popular","TEDx","Other","['Africa', 'TEDx', 'animals', 'smell', 'technology', 'war']"
"826",833901,117,529,32,2010,12,"neutral",1,"not_popular","TEDGlobal","Other","['business', 'cities', 'culture', 'entertainment', 'food', 'global issues', 'sustainability']"
"827",588691,209,585,28,2010,12,"positive",1,"not_popular","Other","Other","['business', 'feminism', 'politics', 'women', 'women in business']"
"828",2235818,893,673,36,2010,12,"positive",1,"not_popular","Other","Other","['Gender equality', 'bullying', 'culture', 'feminism', 'global issues', 'men', 'women']"
"829",849372,220,527,36,2010,12,"positive",1,"not_popular","Other","Other","['crime', 'culture', 'education', 'global issues', 'india', 'social change']"
"830",851862,831,972,29,2010,12,"negative",1,"not_popular","Other","Other","['Gender equality', 'culture', 'economics', 'education', 'feminism', 'global issues', 'women']"
"831",1882742,301,605,36,2010,12,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'children', 'culture', 'education']"
"832",2108409,219,1028,32,2010,12,"positive",1,"not_popular","Other","Other","['children', 'communication', 'culture', 'entertainment', 'sex', 'web']"
"833",1125092,291,994,29,2010,12,"neutral",3,"popular","TEDx","Sydney","['TEDx', 'business', 'cities', 'collaboration', 'communication', 'consumerism', 'culture', 'technology', 'trust']"
"834",1854997,473,700,40,2010,12,"positive",5,"very_popular","Other","Other","['TED Brain Trust', 'business', 'children', 'disease', 'economics', 'education', 'history', 'medicine', 'money', 'psychology']"
"835",858303,153,1040,28,2010,12,"positive",1,"not_popular","Other","Other","['Africa', 'animals', 'environment', 'film', 'global issues', 'photography']"
"836",7431179,868,898,46,2010,12,"positive",3,"popular","Other","Other","['Gender equality', 'business', 'feminism', 'goal-setting', 'leadership', 'technology', 'women', 'women in business']"
"837",702793,68,1079,23,2010,12,"positive",3,"popular","TEDx","Other","['TEDx', 'business', 'cities', 'community', 'economics', 'green']"
"838",31168150,1927,1219,52,2010,12,"positive",3,"popular","TEDx","Houston","['TEDx', 'communication', 'culture', 'depression', 'fear', 'mental health', 'psychology', 'self', 'social change']"
"839",948622,272,1387,32,2010,12,"neutral",5,"very_popular","Other","NewYork","['culture', 'global issues', 'happiness', 'philosophy', 'self']"
"840",4241096,409,250,57,2011,1,"positive",1,"not_popular","Other","Other","['business', 'culture', 'entertainment', 'productivity', 'sleep']"
"841",1847256,2374,573,35,2011,1,"positive",3,"popular","TEDx","Other","['TEDx', 'culture', 'global issues', 'journalism', 'religion']"
"842",1231800,214,991,28,2011,1,"positive",3,"popular","TEDx","Other","['TEDx', 'brain', 'creativity', 'entertainment', 'music', 'science', 'technology']"
"843",892492,207,1268,30,2011,1,"neutral",1,"not_popular","Other","Other","['business', 'cancer', 'medicine', 'science', 'technology']"
"844",2859644,592,1053,36,2011,1,"positive",1,"not_popular","TEDx","Toronto","['TEDx', 'books', 'happiness', 'life', 'love', 'personal growth', 'psychology', 'writing']"
"845",667218,205,652,32,2011,1,"neutral",1,"not_popular","Other","Other","['activism', 'global issues', 'humanity', 'nuclear weapons', 'peace']"
"846",1475333,250,473,38,2011,1,"positive",1,"not_popular","Other","Other","['anthropology', 'computers', 'culture', 'cyborg', 'future', 'technology']"
"847",1301834,179,651,29,2011,1,"positive",1,"not_popular","Other","London","['Anthropocene', 'design', 'entertainment', 'technology']"
"848",1208946,322,668,31,2011,1,"positive",1,"not_popular","Other","Other","['communication', 'global issues', 'politics']"
"849",953587,616,750,35,2011,1,"neutral",1,"not_popular","TEDx","Other","['TEDx', 'bullying', 'children', 'education', 'gaming', 'psychology', 'technology', 'violence']"
"850",900395,342,1189,27,2011,1,"neutral",1,"not_popular","Other","Other","['activism', 'business', 'culture', 'economics', 'science', 'social change']"
"851",521502,142,1085,28,2011,1,"positive",1,"not_popular","Other","Other","['health care', 'medicine', 'music', 'science', 'technology']"
"852",462012,356,769,26,2011,1,"neutral",1,"not_popular","TEDx","Other","['Anthropocene', 'TEDx', 'business', 'communication', 'global issues', 'green', 'inequality', 'plastic', 'poverty', 'science']"
"853",463366,55,996,22,2011,1,"positive",1,"not_popular","TEDx","Göteborg","['TEDx', 'data', 'health', 'medicine', 'science', 'technology', 'virtual reality', 'visualizations']"
"854",757335,114,364,30,2011,1,"positive",1,"not_popular","Other","Other","['AI', 'comedy', 'entertainment', 'humor', 'robots', 'science', 'technology']"
"855",2327025,920,1290,33,2011,1,"neutral",1,"not_popular","Other","London","['Asia', 'business', 'china', 'culture', 'economics', 'global issues']"
"856",497626,98,993,27,2011,1,"neutral",1,"not_popular","Other","Other","['business', 'design', 'health', 'medicine', 'science', 'technology']"
"857",1300622,132,402,38,2011,1,"positive",1,"not_popular","Other","Other","['art', 'comedy', 'culture', 'feminism', 'humor', 'media', 'peace', 'women']"
"858",399314,146,904,26,2011,1,"negative",1,"not_popular","TEDx","Toronto","['TEDx', 'neuroscience', 'psychology', 'science', 'technology']"
"859",465856,58,1233,20,2011,1,"positive",3,"popular","Other","Other","['cancer', 'community', 'culture', 'storytelling']"
"860",316975,76,607,25,2011,1,"neutral",1,"not_popular","Other","Other","['architecture', 'biology', 'cities', 'design']"
"861",724865,98,707,30,2011,2,"positive",1,"not_popular","Other","Other","['cities', 'collaboration', 'computers', 'curiosity', 'design', 'drones', 'hack', 'innovation', 'manufacturing', 'media', 'technology']"
"862",1272294,168,507,35,2011,2,"neutral",3,"popular","Other","Other","['advertising', 'culture', 'entertainment', 'media', 'social media']"
"863",2434842,350,952,32,2011,2,"positive",1,"not_popular","TEDx","Penn","['TEDx', 'entertainment', 'health', 'journalism', 'science', 'sports']"
"864",599444,89,353,35,2011,2,"positive",1,"not_popular","Other","Other","['culture', 'global issues', 'performance', 'poetry', 'war', 'women']"
"865",3813685,283,605,41,2011,2,"positive",1,"not_popular","TEDx","Sydney","['TEDx', 'business', 'culture', 'life', 'motivation', 'work', 'work-life balance']"
"866",1064574,189,844,27,2011,2,"positive",1,"not_popular","Other","Other","['AI', 'body language', 'business', 'communication', 'design', 'entertainment', 'robots', 'technology']"
"867",348647,79,523,35,2011,2,"positive",1,"not_popular","Other","Other","['community', 'global issues', 'health', 'medicine', 'science', 'women']"
"868",1740568,229,826,32,2011,2,"positive",1,"not_popular","Other","London","['architecture', 'biomimicry', 'design', 'science and art', 'sustainability']"
"869",1917442,93,716,31,2011,2,"positive",1,"not_popular","TEDx","Other","['TEDx', 'entertainment', 'live music', 'music', 'performance']"
"870",694181,84,953,25,2011,2,"positive",1,"not_popular","Other","Other","['charter for compassion', 'compassion', 'faith', 'religion', 'science']"
"871",2513242,347,617,45,2011,2,"positive",1,"not_popular","TEDx","Other","['TEDx', 'brain', 'children', 'language', 'science', 'technology']"
"872",861056,165,1068,27,2011,2,"positive",6,"very_popular","Other","Other","['culture', 'economics', 'global issues', 'investment', 'women in business']"
"873",710327,76,887,26,2011,2,"neutral",1,"not_popular","Other","Other","['business', 'technology']"
"874",729867,107,779,35,2011,2,"positive",1,"not_popular","Other","Other","['Foreign Policy', 'Gender equality', 'business', 'iraq']"
"875",880598,273,1098,31,2011,2,"neutral",1,"not_popular","Other","London","['business', 'choice', 'culture', 'economics']"
"876",620073,38,954,24,2011,2,"positive",1,"not_popular","TEDGlobal","Other","['Surgery', 'body language', 'community', 'culture', 'design', 'medical research', 'science', 'science and art']"
"877",439180,555,613,30,2011,2,"positive",1,"not_popular","Other","Other","['anthropology', 'storytelling']"
"878",420269,82,1195,23,2011,2,"neutral",4,"popular","Other","Other","['TED Brain Trust', 'cancer', 'genetics', 'medical research']"
"879",746852,97,565,36,2011,2,"positive",1,"not_popular","Other","Other","['entertainment', 'live music', 'music', 'performance']"
"880",922923,163,1032,32,2011,3,"positive",1,"not_popular","TED","Other","['Egypt', 'Middle East', 'global issues', 'iraq', 'media', 'politics', 'protests', 'technology']"
"881",2626483,378,1449,38,2011,3,"positive",3,"popular","TED","Other","['TED Prize', 'activism', 'art', 'community', 'photography']"
"882",914212,190,591,32,2011,3,"positive",1,"not_popular","TED","Other","['Egypt', 'democracy', 'global issues', 'politics', 'protests', 'social change']"
